,Date,Part,Process,SubProcess,Resource,Event,Process Type,Load,Unit,From,To,Distance,Memo,Simulation time
4778,2018-12-18,A0004_B502S,외부,,,routing_ended,,,,,,,,160.0
4779,2018-12-18,A0004_E12A0,2야드 대조립공장,,,Process_entered,Factory,3506.092051424898,ton,,,,,160.0
4780,2018-12-18,A0004_E12A0,2야드 대조립공장,,,routing_ended,,,,,,,,160.0
4781,2018-12-18,A0029_N733S,2야드 판넬공장,,,Process_entered,Factory,982.7810584958218,ton,,,,,160.0
4782,2018-12-18,A0029_N733S,2야드 판넬공장,,,routing_ended,,,,,,,,160.0
4783,2018-12-18,A0030_E41P0,,,,part_created,,,,,,,,160.0
4784,2018-12-18,A0004_B35P0,판넬선각공장,판넬선각공장_40,,work_start,,,,,,,,160.0
4785,2018-12-18,A0004_B361P,판넬선각공장,,,Process_entered,Factory,3040.4037231626326,ton,,,,,160.0
4786,2018-12-18,A0004_B361P,판넬선각공장,,,routing_ended,,,,,,,,160.0
4787,2018-12-18,A0004_B502P,외부,외부_527,,work_start,,,,,,,,160.0
4788,2018-12-18,A0004_B532P,외부,,,Process_entered,Factory,35420.948669508034,m2,,,,,160.0
4789,2018-12-18,A0004_B532P,외부,,,routing_ended,,,,,,,,160.0
4790,2018-12-18,A0004_E11A0,2야드 대조립공장,2야드 대조립공장_71,,work_start,,,,,,,,160.0
4791,2018-12-18,A0004_E820P,2야드 대조립공장,,,Process_entered,Factory,3782.3995723162625,ton,,,,,160.0
4792,2018-12-18,A0004_E820P,2야드 대조립공장,,,routing_ended,,,,,,,,160.0
4793,2018-12-18,A0029_N733P,2야드 판넬공장,2야드 판넬공장_37,,work_start,,,,,,,,160.0
4794,2018-12-18,A0034_E813P,2야드 판넬공장,,,Process_entered,Factory,1228.474651810585,ton,,,,,160.0
4795,2018-12-18,A0034_E813P,2야드 판넬공장,,,routing_ended,,,,,,,,160.0
4796,2018-12-18,A0004_B35S0,판넬선각공장,판넬선각공장_41,,work_start,,,,,,,,160.0
4797,2018-12-18,A0004_B361S,판넬선각공장,,,Process_entered,Factory,3316.7112440539977,ton,,,,,160.0
4798,2018-12-18,A0004_B361S,판넬선각공장,,,routing_ended,,,,,,,,160.0
4799,2018-12-18,A0004_B502S,외부,외부_528,,work_start,,,,,,,,160.0
4800,2018-12-18,A0004_B532S,외부,,,Process_entered,Factory,35665.948669508034,m2,,,,,160.0
4801,2018-12-18,A0004_B532S,외부,,,routing_ended,,,,,,,,160.0
4802,2018-12-18,A0004_E12A0,2야드 대조립공장,2야드 대조립공장_72,,process delay,,,,,,,All child do not arrive to parent A0004_E12A0,160.0
4803,2018-12-18,A0004_E820S,2야드 대조립공장,,,Process_entered,Factory,4058.7070932076276,ton,,,,,160.0
4804,2018-12-18,A0004_E820S,2야드 대조립공장,,,routing_ended,,,,,,,,160.0
4805,2018-12-18,A0029_N733S,2야드 판넬공장,2야드 판넬공장_38,,work_start,,,,,,,,160.0
4806,2018-12-18,A0034_E813S,2야드 판넬공장,,,Process_entered,Factory,1474.1682451253484,ton,,,,,160.0
4807,2018-12-18,A0034_E813S,2야드 판넬공장,,,routing_ended,,,,,,,,160.0
4808,2018-12-18,A0004_B361P,판넬선각공장,판넬선각공장_42,,part_transferred_to_out_buffer,Factory,3040.4037231626326,ton,,,,,160.0
4809,2018-12-18,A0004_B363P,판넬선각공장,,,Process_entered,Factory,3316.7112440539977,ton,,,,,160.0
4810,2018-12-18,A0004_B363P,판넬선각공장,,,routing_ended,,,,,,,,160.0
4811,2018-12-18,A0004_B532P,외부,외부_529,,work_start,,,,,,,,160.0
4812,2018-12-18,A0005_A41A0,외부,,,Process_entered,Factory,35964.65724368915,m2,,,,,160.0
4813,2018-12-18,A0005_A41A0,외부,,,routing_ended,,,,,,,,160.0
4814,2018-12-18,A0004_E820P,2야드 대조립공장,2야드 대조립공장_73,,work_start,,,,,,,,160.0
4815,2018-12-18,A0016_E122P,2야드 대조립공장,,,Process_entered,Factory,4281.958170130704,ton,,,,,160.0
4816,2018-12-18,A0016_E122P,2야드 대조립공장,,,routing_ended,,,,,,,,160.0
4817,2018-12-18,A0004_B361S,판넬선각공장,판넬선각공장_43,,part_transferred_to_out_buffer,Factory,3040.4037231626326,ton,,,,,160.0
4818,2018-12-18,A0004_B363S,판넬선각공장,,,Process_entered,Factory,3316.7112440539977,ton,,,,,160.0
4819,2018-12-18,A0004_B363S,판넬선각공장,,,routing_ended,,,,,,,,160.0
4820,2018-12-18,A0004_B532S,외부,외부_530,,work_start,,,,,,,,160.0
4821,2018-12-18,A0005_V11P0,외부,,,Process_entered,Factory,36449.15724368915,m2,,,,,160.0
4822,2018-12-18,A0005_V11P0,외부,,,routing_ended,,,,,,,,160.0
4823,2018-12-18,A0004_E820S,2야드 대조립공장,2야드 대조립공장_74,,work_start,,,,,,,,160.0
4824,2018-12-18,A0016_E122S,2야드 대조립공장,,,Process_entered,Factory,4505.209247053781,ton,,,,,160.0
4825,2018-12-18,A0016_E122S,2야드 대조립공장,,,routing_ended,,,,,,,,160.0
4826,2018-12-18,A0004_B361P,Sink,,,go to parent block,,,,,,,,160.0
4827,2018-12-18,A0004_B361P,Sink,,,completed,,,,,,,,160.0
4828,2018-12-18,A0004_B363P,판넬선각공장,판넬선각공장_44,,work_start,,,,,,,,160.0
4829,2018-12-18,A0016_H22S0,판넬선각공장,,,Process_entered,Factory,3372.011244053998,ton,,,,,160.0
4830,2018-12-18,A0016_H22S0,판넬선각공장,,,routing_ended,,,,,,,,160.0
4831,2018-12-18,A0005_A41A0,외부,외부_531,,work_start,,,,,,,,160.0
4832,2018-12-18,A0005_V11S0,외부,,,Process_entered,Factory,36806.15724368915,m2,,,,,160.0
4833,2018-12-18,A0005_V11S0,외부,,,routing_ended,,,,,,,,160.0
4834,2018-12-18,A0016_E122P,2야드 대조립공장,2야드 대조립공장_75,,part_transferred_to_out_buffer,Factory,4281.958170130704,ton,,,,,160.0
4835,2018-12-18,A0029_E21P0,2야드 대조립공장,,,Process_entered,Factory,4319.158170130704,ton,,,,,160.0
4836,2018-12-18,A0029_E21P0,2야드 대조립공장,,,routing_ended,,,,,,,,160.0
4837,2018-12-18,A0004_B361S,Sink,,,go to parent block,,,,,,,,160.0
4838,2018-12-18,A0004_B361S,Sink,,,completed,,,,,,,,160.0
4839,2018-12-18,A0004_B363S,판넬선각공장,판넬선각공장_45,,work_start,,,,,,,,160.0
4840,2018-12-18,A0016_H23P0,판넬선각공장,,,Process_entered,Factory,3424.311244053998,ton,,,,,160.0
4841,2018-12-18,A0016_H23P0,판넬선각공장,,,routing_ended,,,,,,,,160.0
4842,2018-12-18,A0005_V11P0,외부,외부_532,,work_start,,,,,,,,160.0
4843,2018-12-18,A0005_V12P0,외부,,,Process_entered,Factory,37094.90724368915,m2,,,,,160.0
4844,2018-12-18,A0005_V12P0,외부,,,routing_ended,,,,,,,,160.0
4845,2018-12-18,A0016_E122S,2야드 대조립공장,2야드 대조립공장_76,,part_transferred_to_out_buffer,Factory,4095.907093207627,ton,,,,,160.0
4846,2018-12-18,A0029_E21S0,2야드 대조립공장,,,Process_entered,Factory,4131.9070932076265,ton,,,,,160.0
4847,2018-12-18,A0029_E21S0,2야드 대조립공장,,,routing_ended,,,,,,,,160.0
4848,2018-12-18,A0016_H22S0,판넬선각공장,판넬선각공장_46,,work_start,,,,,,,,160.0
4849,2018-12-18,A0029_D113P,판넬선각공장,,,Process_entered,Factory,3670.0065086779537,ton,,,,,160.0
4850,2018-12-18,A0029_D113P,판넬선각공장,,,routing_ended,,,,,,,,160.0
4851,2018-12-18,A0005_V11S0,외부,외부_533,,work_start,,,,,,,,160.0
4852,2018-12-18,A0005_V12S0,외부,,,Process_entered,Factory,37383.65724368915,m2,,,,,160.0
4853,2018-12-18,A0005_V12S0,외부,,,routing_ended,,,,,,,,160.0
4854,2018-12-18,A0016_E122P,Sink,,,go to parent block,,,,,,,,160.0
4855,2018-12-18,A0016_E122P,Sink,,,completed,,,,,,,,160.0
4856,2018-12-18,A0029_E21P0,2야드 대조립공장,2야드 대조립공장_77,,work_start,,,,,,,,160.0
4857,2018-12-18,A0032_N113P,2야드 대조립공장,,,Process_entered,Factory,4360.149701903279,ton,,,,,160.0
4858,2018-12-18,A0032_N113P,2야드 대조립공장,,,routing_ended,,,,,,,,160.0
4859,2018-12-18,A0016_H23P0,판넬선각공장,판넬선각공장_47,,work_start,,,,,,,,160.0
4860,2018-12-18,A0029_D113S,판넬선각공장,,,Process_entered,Factory,3915.7017733019093,ton,,,,,160.0
4861,2018-12-18,A0029_D113S,판넬선각공장,,,routing_ended,,,,,,,,160.0
4862,2018-12-18,A0005_V12P0,외부,외부_534,,work_start,,,,,,,,160.0
4863,2018-12-18,A0005_V13P0,외부,,,Process_entered,Factory,37740.65724368915,m2,,,,,160.0
4864,2018-12-18,A0005_V13P0,외부,,,routing_ended,,,,,,,,160.0
4865,2018-12-18,A0016_E122S,Sink,,,go to parent block,,,,,,,,160.0
4866,2018-12-18,A0016_E122S,Sink,,,completed,,,,,,,,160.0
4867,2018-12-18,A0029_E21S0,2야드 대조립공장,2야드 대조립공장_78,,work_start,,,,,,,,160.0
4868,2018-12-18,A0032_N113S,2야드 대조립공장,,,Process_entered,Factory,4588.392310598931,ton,,,,,160.0
4869,2018-12-18,A0032_N113S,2야드 대조립공장,,,routing_ended,,,,,,,,160.0
4870,2018-12-18,A0029_D117P,판넬선각공장,,,Process_entered,Factory,4161.397037925864,ton,,,,,160.0
4871,2018-12-18,A0029_D117P,판넬선각공장,,,routing_ended,,,,,,,,160.0
4872,2018-12-18,A0005_V12S0,외부,외부_535,,work_start,,,,,,,,160.0
4873,2018-12-18,A0005_V13S0,외부,,,Process_entered,Factory,38097.65724368915,m2,,,,,160.0
4874,2018-12-18,A0005_V13S0,외부,,,routing_ended,,,,,,,,160.0
4875,2018-12-18,A0032_N113P,2야드 대조립공장,2야드 대조립공장_79,,work_start,,,,,,,,160.0
4876,2018-12-18,A0029_D117S,판넬선각공장,,,Process_entered,Factory,4407.09230254982,ton,,,,,160.0
4877,2018-12-18,A0029_D117S,판넬선각공장,,,routing_ended,,,,,,,,160.0
4878,2018-12-18,A0005_V13P0,외부,외부_536,,work_start,,,,,,,,160.0
4879,2018-12-18,A0005_V14P0,외부,,,Process_entered,Factory,38386.40724368915,m2,,,,,160.0
4880,2018-12-18,A0005_V14P0,외부,,,routing_ended,,,,,,,,160.0
4881,2018-12-18,A0032_N113S,2야드 대조립공장,2야드 대조립공장_80,,work_start,,,,,,,,160.0
4882,2018-12-18,A0005_V13S0,외부,외부_537,,work_start,,,,,,,,160.0
4883,2018-12-18,A0005_V14S0,외부,,,Process_entered,Factory,38675.15724368915,m2,,,,,160.0
4884,2018-12-18,A0005_V14S0,외부,,,routing_ended,,,,,,,,160.0
4885,2018-12-18,A0005_V14P0,외부,외부_538,,work_start,,,,,,,,160.0
4886,2018-12-18,A0005_V31P0,외부,,,Process_entered,Factory,39029.90724368915,m2,,,,,160.0
4887,2018-12-18,A0005_V31P0,외부,,,routing_ended,,,,,,,,160.0
4888,2018-12-18,A0005_V14S0,외부,외부_539,,work_start,,,,,,,,160.0
4889,2018-12-18,A0005_V31S0,외부,,,Process_entered,Factory,39384.65724368915,m2,,,,,160.0
4890,2018-12-18,A0005_V31S0,외부,,,routing_ended,,,,,,,,160.0
4891,2018-12-18,A0005_V31P0,외부,외부_540,,work_start,,,,,,,,160.0
4892,2018-12-18,A0005_V32P0,외부,,,Process_entered,Factory,39673.40724368915,m2,,,,,160.0
4893,2018-12-18,A0005_V32P0,외부,,,routing_ended,,,,,,,,160.0
4894,2018-12-18,A0005_V31S0,외부,외부_541,,work_start,,,,,,,,160.0
4895,2018-12-18,A0005_V32S0,외부,,,Process_entered,Factory,39962.15724368915,m2,,,,,160.0
4896,2018-12-18,A0005_V32S0,외부,,,routing_ended,,,,,,,,160.0
4897,2018-12-18,A0005_V32P0,외부,외부_542,,work_start,,,,,,,,160.0
4898,2018-12-18,A0005_V33P0,외부,,,Process_entered,Factory,40316.90724368915,m2,,,,,160.0
4899,2018-12-18,A0005_V33P0,외부,,,routing_ended,,,,,,,,160.0
4900,2018-12-18,A0005_V32S0,외부,외부_543,,work_start,,,,,,,,160.0
4901,2018-12-18,A0005_V33S0,외부,,,Process_entered,Factory,40671.65724368915,m2,,,,,160.0
4902,2018-12-18,A0005_V33S0,외부,,,routing_ended,,,,,,,,160.0
4903,2018-12-18,A0005_V33P0,외부,외부_544,,work_start,,,,,,,,160.0
4904,2018-12-18,A0005_V34P0,외부,,,Process_entered,Factory,40960.40724368915,m2,,,,,160.0
4905,2018-12-18,A0005_V34P0,외부,,,routing_ended,,,,,,,,160.0
4906,2018-12-18,A0005_V33S0,외부,외부_545,,work_start,,,,,,,,160.0
4907,2018-12-18,A0005_V34S0,외부,,,Process_entered,Factory,41249.15724368915,m2,,,,,160.0
4908,2018-12-18,A0005_V34S0,외부,,,routing_ended,,,,,,,,160.0
4909,2018-12-18,A0005_V34P0,외부,외부_546,,work_start,,,,,,,,160.0
4910,2018-12-18,A0005_V850A,외부,,,Process_entered,Factory,41547.86581787027,m2,,,,,160.0
4911,2018-12-18,A0005_V850A,외부,,,routing_ended,,,,,,,,160.0
4912,2018-12-18,A0005_V34S0,외부,외부_547,,work_start,,,,,,,,160.0
4913,2018-12-18,A0016_B560P,외부,,,Process_entered,Factory,41684.36581787027,m2,,,,,160.0
4914,2018-12-18,A0016_B560P,외부,,,routing_ended,,,,,,,,160.0
4915,2018-12-18,A0005_V850A,외부,외부_548,,work_start,,,,,,,,160.0
4916,2018-12-18,A0016_B560S,외부,,,Process_entered,Factory,41820.86581787027,m2,,,,,160.0
4917,2018-12-18,A0016_B560S,외부,,,routing_ended,,,,,,,,160.0
4918,2018-12-18,A0016_B560P,외부,외부_549,,work_start,,,,,,,,160.0
4919,2018-12-18,A0016_B566P,외부,,,Process_entered,Factory,41976.86581787027,m2,,,,,160.0
4920,2018-12-18,A0016_B566P,외부,,,routing_ended,,,,,,,,160.0
4921,2018-12-18,A0016_B560S,외부,외부_550,,work_start,,,,,,,,160.0
4922,2018-12-18,A0016_B566S,외부,,,Process_entered,Factory,42132.86581787027,m2,,,,,160.0
4923,2018-12-18,A0016_B566S,외부,,,routing_ended,,,,,,,,160.0
4924,2018-12-18,A0016_B566P,외부,외부_551,,work_start,,,,,,,,160.0
4925,2018-12-18,A0016_B56P0,외부,,,Process_entered,Factory,42405.86581787027,m2,,,,,160.0
4926,2018-12-18,A0016_B56P0,외부,,,routing_ended,,,,,,,,160.0
4927,2018-12-18,A0016_B566S,외부,외부_552,,work_start,,,,,,,,160.0
4928,2018-12-18,A0016_B56S0,외부,,,Process_entered,Factory,42678.86581787027,m2,,,,,160.0
4929,2018-12-18,A0016_B56S0,외부,,,routing_ended,,,,,,,,160.0
4930,2018-12-18,A0016_B56P0,외부,외부_553,,work_start,,,,,,,,160.0
4931,2018-12-18,A0016_E272P,외부,,,Process_entered,Factory,42963.86581787027,m2,,,,,160.0
4932,2018-12-18,A0016_E272P,외부,,,routing_ended,,,,,,,,160.0
4933,2018-12-18,A0016_B56S0,외부,외부_554,,work_start,,,,,,,,160.0
4934,2018-12-18,A0016_E272S,외부,,,Process_entered,Factory,43248.86581787027,m2,,,,,160.0
4935,2018-12-18,A0016_E272S,외부,,,routing_ended,,,,,,,,160.0
4936,2018-12-18,A0016_E272P,외부,외부_555,,work_start,,,,,,,,160.0
4937,2018-12-18,A0016_E322P,외부,,,Process_entered,Factory,43545.86581787027,m2,,,,,160.0
4938,2018-12-18,A0016_E322P,외부,,,routing_ended,,,,,,,,160.0
4939,2018-12-18,A0016_E272S,외부,외부_556,,work_start,,,,,,,,160.0
4940,2018-12-18,A0016_E322S,외부,,,Process_entered,Factory,43842.86581787027,m2,,,,,160.0
4941,2018-12-18,A0016_E322S,외부,,,routing_ended,,,,,,,,160.0
4942,2018-12-18,A0016_E322P,외부,외부_557,,work_start,,,,,,,,160.0
4943,2018-12-18,A0016_E332P,외부,,,Process_entered,Factory,44115.86581787027,m2,,,,,160.0
4944,2018-12-18,A0016_E332P,외부,,,routing_ended,,,,,,,,160.0
4945,2018-12-18,A0016_E322S,외부,외부_558,,work_start,,,,,,,,160.0
4946,2018-12-18,A0016_E332S,외부,,,Process_entered,Factory,44408.36581787027,m2,,,,,160.0
4947,2018-12-18,A0016_E332S,외부,,,routing_ended,,,,,,,,160.0
4948,2018-12-18,A0016_E332P,외부,외부_559,,work_start,,,,,,,,160.0
4949,2018-12-18,A0016_F250P,외부,,,Process_entered,Factory,44484.36581787027,m2,,,,,160.0
4950,2018-12-18,A0016_F250P,외부,,,routing_ended,,,,,,,,160.0
4951,2018-12-18,A0016_E332S,외부,외부_560,,work_start,,,,,,,,160.0
4952,2018-12-18,A0016_F250S,외부,,,Process_entered,Factory,44556.36581787027,m2,,,,,160.0
4953,2018-12-18,A0016_F250S,외부,,,routing_ended,,,,,,,,160.0
4954,2018-12-18,A0016_F250P,외부,외부_561,,work_start,,,,,,,,160.0
4955,2018-12-18,A0016_F256P,외부,,,Process_entered,Factory,44628.36581787027,m2,,,,,160.0
4956,2018-12-18,A0016_F256P,외부,,,routing_ended,,,,,,,,160.0
4957,2018-12-18,A0016_F250S,외부,외부_562,,work_start,,,,,,,,160.0
4958,2018-12-18,A0016_F256S,외부,,,Process_entered,Factory,44708.36581787027,m2,,,,,160.0
4959,2018-12-18,A0016_F256S,외부,,,routing_ended,,,,,,,,160.0
4960,2018-12-18,A0016_F256P,외부,외부_563,,work_start,,,,,,,,160.0
4961,2018-12-18,A0018_C410P,외부,,,Process_entered,Factory,44959.29991993111,m2,,,,,160.0
4962,2018-12-18,A0018_C410P,외부,,,routing_ended,,,,,,,,160.0
4963,2018-12-18,A0016_F256S,외부,외부_564,,work_start,,,,,,,,160.0
4964,2018-12-18,A0018_C410S,외부,,,Process_entered,Factory,45210.23402199195,m2,,,,,160.0
4965,2018-12-18,A0018_C410S,외부,,,routing_ended,,,,,,,,160.0
4966,2018-12-18,A0018_C410P,외부,외부_565,,work_start,,,,,,,,160.0
4967,2018-12-18,A0030_A410A,외부,,,Process_entered,Factory,45388.48402199195,m2,,,,,160.0
4968,2018-12-18,A0030_A410A,외부,,,routing_ended,,,,,,,,160.0
4969,2018-12-18,A0018_C410S,외부,외부_566,,work_start,,,,,,,,160.0
4970,2018-12-18,A0032_A410A,외부,,,Process_entered,Factory,45685.010881496084,m2,,,,,160.0
4971,2018-12-18,A0032_A410A,외부,,,routing_ended,,,,,,,,160.0
4972,2018-12-18,A0030_A410A,외부,외부_567,,part_transferred_to_out_buffer,Factory,45506.760881496084,m2,,,,,160.0
4973,2018-12-18,A0032_V150A,외부,,,Process_entered,Factory,45536.760881496084,m2,,,,,160.0
4974,2018-12-18,A0032_V150A,외부,,,routing_ended,,,,,,,,160.0
4975,2018-12-18,A0032_A410A,외부,외부_568,,part_transferred_to_out_buffer,Factory,45240.23402199195,m2,,,,,160.0
4976,2018-12-18,A0032_V41P1,외부,,,Process_entered,Factory,45844.98402199195,m2,,,,,160.0
4977,2018-12-18,A0032_V41P1,외부,,,routing_ended,,,,,,,,160.0
4978,2018-12-18,A0030_A410A,Sink,,,go to parent block,,,,,,,,160.0
4979,2018-12-18,A0030_A410A,Sink,,,completed,,,,,,,,160.0
4980,2018-12-18,A0032_V150A,외부,외부_569,,part_transferred_to_out_buffer,Factory,45814.98402199195,m2,,,,,160.0
4981,2018-12-18,A0032_V42P1,외부,,,Process_entered,Factory,46375.48402199195,m2,,,,,160.0
4982,2018-12-18,A0032_V42P1,외부,,,routing_ended,,,,,,,,160.0
4983,2018-12-18,A0032_A410A,Sink,,,go to parent block,,,,,,,,160.0
4984,2018-12-18,A0032_A410A,Sink,,,completed,,,,,,,,160.0
4985,2018-12-18,A0032_V41P1,외부,외부_570,,work_start,,,,,,,,160.0
4986,2018-12-18,A0032_V43P1,외부,,,Process_entered,Factory,46980.23402199195,m2,,,,,160.0
4987,2018-12-18,A0032_V43P1,외부,,,routing_ended,,,,,,,,160.0
4988,2018-12-18,A0032_V150A,Sink,,,go to parent block,,,,,,,,160.0
4989,2018-12-18,A0032_V150A,Sink,,,completed,,,,,,,,160.0
4990,2018-12-18,A0032_V42P1,외부,외부_571,,work_start,,,,,,,,160.0
4991,2018-12-18,A0032_V44P1,외부,,,Process_entered,Factory,47540.73402199195,m2,,,,,160.0
4992,2018-12-18,A0032_V44P1,외부,,,routing_ended,,,,,,,,160.0
4993,2018-12-18,A0032_V43P1,외부,외부_572,,work_start,,,,,,,,160.0
4994,2018-12-18,A0032_V45A0,외부,,,Process_entered,Factory,47570.73402199195,m2,,,,,160.0
4995,2018-12-18,A0032_V45A0,외부,,,routing_ended,,,,,,,,160.0
4996,2018-12-18,A0032_V44P1,외부,외부_573,,work_start,,,,,,,,160.0
4997,2018-12-18,A0032_V820A,외부,,,Process_entered,Factory,47867.260881496084,m2,,,,,160.0
4998,2018-12-18,A0032_V820A,외부,,,routing_ended,,,,,,,,160.0
4999,2018-12-18,A0032_V45A0,외부,외부_574,,work_start,,,,,,,,160.0
5000,2018-12-18,A0034_E322P,외부,,,Process_entered,Factory,48247.260881496084,m2,,,,,160.0
5001,2018-12-18,A0034_E322P,외부,,,routing_ended,,,,,,,,160.0
5002,2018-12-18,A0032_V820A,외부,외부_575,,work_start,,,,,,,,160.0
5003,2018-12-18,A0034_E322S,외부,,,Process_entered,Factory,48577.260881496084,m2,,,,,160.0
5004,2018-12-18,A0034_E322S,외부,,,routing_ended,,,,,,,,160.0
5005,2018-12-18,A0034_E322P,외부,외부_576,,work_start,,,,,,,,160.0
5006,2018-12-18,A0030_E41P0,외부,,,Process_entered,Factory,48864.760881496084,m2,,,,,160.0
5007,2018-12-18,A0030_E41P0,외부,,,routing_ended,,,,,,,,160.0
5008,2018-12-18,A0034_E322S,외부,외부_577,,work_start,,,,,,,,160.0
5009,2018-12-18,A0030_E41P0,외부,외부_578,,work_start,,,,,,,,160.0
5010,2018-12-19,A0029_B383P,외부,외부_325,,work_finish,,,,,,,,161.0
5011,2018-12-19,A0029_B383P,외부,외부_325,,part_transferred_to_out_buffer,Factory,48644.760881496084,m2,,,,,161.0
5012,2018-12-19,A0029_B383S,외부,외부_326,,work_finish,,,,,,,,161.0
5013,2018-12-19,A0029_B383S,외부,외부_326,,part_transferred_to_out_buffer,Factory,48424.760881496084,m2,,,,,161.0
5014,2018-12-19,A0004_A213C,외부,외부_420,,work_finish,,,,,,,,161.0
5015,2018-12-19,A0004_A213C,외부,외부_420,,part_transferred_to_out_buffer,Factory,48396.760881496084,m2,,,,,161.0
5016,2018-12-19,A0004_B123P,판넬선각공장,판넬선각공장_18,,work_finish,,,,,,,,161.0
5017,2018-12-19,A0004_B123P,판넬선각공장,판넬선각공장_18,,part_transferred_to_out_buffer,Factory,4130.784781658454,ton,,,,,161.0
5018,2018-12-19,A0004_B123S,판넬선각공장,판넬선각공장_19,,work_finish,,,,,,,,161.0
5019,2018-12-19,A0004_B123S,판넬선각공장,판넬선각공장_19,,part_transferred_to_out_buffer,Factory,3854.4772607670893,ton,,,,,161.0
5020,2018-12-19,A0016_H21S0,판넬선각공장,판넬선각공장_20,,work_finish,,,,,,,,161.0
5021,2018-12-19,A0016_H21S0,판넬선각공장,판넬선각공장_20,,part_transferred_to_out_buffer,Factory,3799.2772607670895,ton,,,,,161.0
5022,2018-12-19,A0016_H31P0,판넬선각공장,판넬선각공장_23,,work_finish,,,,,,,,161.0
5023,2018-12-19,A0016_H31P0,판넬선각공장,판넬선각공장_23,,part_transferred_to_out_buffer,Factory,3763.9772607670893,ton,,,,,161.0
5024,2018-12-19,A0016_H252A,판넬선각공장,판넬선각공장_39,,work_finish,,,,,,,,161.0
5025,2018-12-19,A0016_H252A,판넬선각공장,판넬선각공장_39,,part_transferred_to_out_buffer,Factory,3540.726183844012,ton,,,,,161.0
5026,2018-12-19,A0016_E512P,외부,외부_516,,work_finish,,,,,,,,161.0
5027,2018-12-19,A0016_E512P,외부,외부_516,,part_transferred_to_out_buffer,Factory,47959.760881496084,m2,,,,,161.0
5028,2018-12-19,A0016_E512S,외부,외부_517,,work_finish,,,,,,,,161.0
5029,2018-12-19,A0016_E512S,외부,외부_517,,part_transferred_to_out_buffer,Factory,47503.760881496084,m2,,,,,161.0
5030,2018-12-19,A0034_E813P,2야드 판넬공장,2야드 판넬공장_39,,part_transferred_to_out_buffer,Factory,1228.474651810585,ton,,,,,161.0
5031,2018-12-19,A0034_E813S,2야드 판넬공장,2야드 판넬공장_40,,part_transferred_to_out_buffer,Factory,982.7810584958219,ton,,,,,161.0
5032,2018-12-19,A0029_D113P,판넬선각공장,판넬선각공장_48,,part_transferred_to_out_buffer,Factory,3295.0309192200566,ton,,,,,161.0
5033,2018-12-19,A0029_D113S,판넬선각공장,판넬선각공장_49,,part_transferred_to_out_buffer,Factory,3049.335654596101,ton,,,,,161.0
5034,2018-12-19,A0029_D117P,판넬선각공장,판넬선각공장_50,,part_transferred_to_out_buffer,Factory,2803.6403899721454,ton,,,,,161.0
